language	number	form	predicted	WER	PER
Panchparganiya	93	tirɑnʋe	tirɑnʋe	0	0.0
Panchparganiya	94	cəurɑnʋe	cəuʋənʈʰɑnʋe	1	0.4166666666666667
Panchparganiya	95	pɑ̃cɑnʋe	pəcʰejɑnʋe	1	0.5
Panchparganiya	96	cʰejɑnʋe	cʰejɑsəttɑirɑnʋe	1	0.5
Panchparganiya	97	səttɑnʋe	səj̃tɑiʈʰɑnʋe	1	0.46153846153846156
Panchparganiya	98	ɑ̃ʈʰɑnʋe	əʈʰɑʋənʈʰəbbejɑnʋe	1	0.6111111111111112
Panchparganiya	99	ninɑnʋe	uninɑnʋe	1	0.125
Phangduwali	01	upaŋ	ektsʰi	1	1.0
Phangduwali	02	hitstsʰi	bʌjʌhʌʈʈʰʈʰʈa	1	0.8461538461538461
Phangduwali	03	sumtsi	tettʌhʌʈʈʰʈa	1	0.9166666666666666
Phangduwali	04	tsaʈʈa	tsʌuʈa	1	0.3333333333333333
Phangduwali	05	pa͂tsʈa	pʌtsisʌhʌtsaʈʰʈa	1	0.6875
Phangduwali	06	tsʰʌʈa	tsʰʌjʌhʌʈʈʰʈʰʈa	1	0.6
Phangduwali	07	satʈa	sʌtsaʈʰʈa	1	0.5555555555555556
Phangduwali	08	aʈʰʈa	ʌndʰʌʈʰtsʰi	1	0.8181818181818182
Phangduwali	09	nʌuʈa	unansʌtʌripʌitsaʈʰʈa	1	0.8
Phangduwali	10	dʌsʈa	bisʌtrʌʈa	1	0.6666666666666666
Phangduwali	11	egʰarʌʈa	ekaisʌʈʰarhʌtrʌʈa	1	0.5882352941176471
Phangduwali	12	barhʌʈa	bʌhʌʈa	1	0.2857142857142857
Phangduwali	13	terhʌʈa	trʌʈa	1	0.2857142857142857
Phangduwali	14	tsʌudʰʌʈa	tsʌurannaisʈa	1	0.5384615384615384
Phangduwali	15	pʌndʰrʌʈa	pʌtsʌhʌtrʌʈa	1	0.5
Phangduwali	16	sorhʌʈa	tsʰʌjʌhʌtrʌʈa	1	0.6153846153846154
Phangduwali	17	sʌtrʌʈa	sʌndʰrʌʈa	1	0.3333333333333333
Phangduwali	18	ʌʈʰarʌʈa	ʌndʰʌhʌʈʰaisʌʈa	1	0.5333333333333333
Phangduwali	19	unnaisʈa	unʌudʰrʌʈa	1	0.6
Phangduwali	20	bisʈa	pʌttʌrisʌtsisʌtsisʈa	1	0.8
Phangduwali	21	ekkaisʈa	egʰaisʈa	1	0.25
Phangduwali	22	baisʈa	battaisʈa	1	0.3333333333333333
Phangduwali	23	teisʈa	tettaisʈa	1	0.3333333333333333
Phangduwali	24	tsʌubisʈa	tsʌuhʌttaisʈa	1	0.38461538461538464
Phangduwali	25	pʌtstsisʈa	pʌtsʌhʌttaisʈa	1	0.35714285714285715
Phangduwali	26	tsʰʌbbisʈa	tsʰʌjʌhʌttaisʈa	1	0.4666666666666667
Phangduwali	27	sʌttaisʈa	sʌtsʌntaunantisʈa	1	0.47058823529411764
Phangduwali	28	aʈʰʈʰaisʈa	aʈʰannbbisʈa	1	0.4166666666666667
Phangduwali	29	unantisʈa	unʌubisʌjʌsisʈa	1	0.6
Phangduwali	30	tisʈa	salisʌttʌripʌitisʈa	1	0.7368421052631579
Phangduwali	31	ektisʈa	ekhʌttisʈa	1	0.3
Phangduwali	32	battisʈa	bʌjʌsʌitisʈa	1	0.5
Phangduwali	33	tettisʈa	trisʌitisʈa	1	0.45454545454545453
Phangduwali	34	tsʌutisʈa	tsaʈʈʰtisʌurasisʈa	1	0.5555555555555556
Phangduwali	35	pʌitisʈa	pʌtsʌhʌttisʈa	1	0.46153846153846156
Phangduwali	36	tsʰʌttisʈa	tsʰʌjʌsʌitisʈa	1	0.35714285714285715
Phangduwali	37	sʌitisʈa	sʌttisʈa	1	0.125
Phangduwali	38	aʈʰtisʈa	ʌʈʰʈʰʈʰʈʰansʌitisʈa	1	0.631578947368421
Phangduwali	39	unʌntsalisʈa	unʌutisʈa	1	0.3333333333333333
Phangduwali	40	tsalisʈa	tisʌtsasʈa	1	0.5
Phangduwali	41	ektsalisʈa	ektstsalisʈa	1	0.16666666666666666
Phangduwali	42	bʌjalisʈa	bʌjalisʈa	0	0.0
Phangduwali	43	tritsalisʈa	trijalisʈa	1	0.18181818181818182
Phangduwali	44	tsʌwalisʈa	tsʌunʌntsasʈa	1	0.5384615384615384
Phangduwali	45	pʌitalisʈa	pʌntstsalisʈa	1	0.3076923076923077
Phangduwali	46	tsʰʌjalisʈa	tsʰʌjalisʈa	0	0.0
Phangduwali	47	sʌtstsalisʈa	sʌntalisʌtalisʈa	1	0.375
Phangduwali	48	aʈʰtsalisʈa	aʈʰaunʌntsasʈa	1	0.5
Phangduwali	49	unʌntsasʈa	unantsalisʌjalisʈa	1	0.5
Phangduwali	50	pʌtsasʈa	tspʌtʌripʌnnʌʈa	1	0.6666666666666666
Phangduwali	51	ekaunnʌʈa	egʰaunnʌʈa	1	0.2
Phangduwali	52	baunnʌʈa	bʌjʌsʌnnʌʈa	1	0.45454545454545453
Phangduwali	53	tripʌnnʌʈa	trisʌnsaʈʰi	1	0.45454545454545453
Phangduwali	54	tsʌunnʌʈa	tsʌuhʌtripʌnnʌʈa	1	0.4375
Phangduwali	55	pʌtspʌnnʌʈa	pʌntaunnʌʈa	1	0.36363636363636365
Phangduwali	56	tsʰʌpʌnnʌʈa	tsʰʌjʌsʌnnʌʈa	1	0.23076923076923078
Phangduwali	57	sʌntaunnʌʈa	sʌnnʌʈa	1	0.36363636363636365
Phangduwali	58	ʌnʈʰaunnʌʈa	pʌnnʌnʈʰasisʌʈʰasʈa	1	0.5789473684210527
Phangduwali	59	unʌnsaʈʰiʈa	unnʌntspʌtripʌtsasʈa	1	0.6
Phangduwali	60	saʈʰiʈa	ʌsʌʈʈʰiʈa	1	0.3333333333333333
Phangduwali	61	eksʌʈʈʰiʈa	ekaisʌʈʈʰiʈa	1	0.16666666666666666
Phangduwali	62	bʌjʌsʌʈʈʰiʈa	bʌjʌsʌʈʈʰiʈa	0	0.0
Phangduwali	63	trisʌʈʈʰiʈa	tettrihʌʈʈʰiʈa	1	0.2857142857142857
Phangduwali	64	tsʌusʌʈʈʰiʈa	tsʌunʌndʰʌʈʈʰiʈa	1	0.3125
Phangduwali	65	pʌisʌʈʈʰiʈa	pʌnsʌtspʌtspʌttriʈa	1	0.631578947368421
Phangduwali	66	tsʰʌjʌsʌʈʈʰiʈa	tsʰʌjʌsʌʈʈʰiʈa	0	0.0
Phangduwali	67	sʌtsʌʈʈʰiʈa	sʌʈʈʰiʈa	1	0.2727272727272727
Phangduwali	68	ʌʈʰsʌʈʈʰiʈa	aʈʰaisʌʈʈʰiʈa	1	0.23076923076923078
Phangduwali	69	unʌnsʌttriʈa	unansʌʈʈʰiʈa	1	0.3333333333333333
Phangduwali	70	sʌttʌriʈa	pʌttʌhʌttʌrihʌtsasʈa	1	0.6
Phangduwali	71	ekhʌttʌrʈa	ekaisʌttʌhʌttʌrʈa	1	0.4117647058823529
Phangduwali	72	bʌhʌhʌttʌrʈa	bʌjʌhʌttʌrʈa	1	0.08333333333333333
Phangduwali	73	trihʌttʌrʈa	teisʌttʌhʌttʌrijasi	1	0.5263157894736842
Phangduwali	74	tsʌuhʌttʌrʈa	tsʌunasiʈa	1	0.5
Phangduwali	75	pʌtsʌhʌttʌrʈa	pʌisʌttʌrʈa	1	0.23076923076923078
Phangduwali	76	tsʰʌjʌhʌttʌrʈa	tsʰʌjʌsʌttʌrʈa	1	0.07142857142857142
Phangduwali	77	sʌtʌhʌttʌrʈa	sʌtsʌttʌrʈa	1	0.16666666666666666
Phangduwali	78	aʈʰʌhʌttʌrʈa	ʌʈʰasisʌtʌrihʌttʌrʈa	1	0.45
Phangduwali	79	unasiʈa	unansʌtʌrihʌhʌttʌrʈa	1	0.65
Phangduwali	80	ʌsiʈa	pʌtaunannansʌtsasʈa	1	0.7894736842105263
Phangduwali	81	ekasiʈa	egʰasiʈa	1	0.25
Phangduwali	82	bʌjasiʈa	bʌjasiʈa	0	0.0
Phangduwali	83	trijasiʈa	trijasiʈa	0	0.0
Phangduwali	84	tsʌurasiʈa	tsʌunannʌbbeʈa	1	0.5
Phangduwali	85	pʌtsasiʈa	pʌitasiʈa	1	0.2222222222222222
Phangduwali	86	tsʰʌjasiʈa	tsʰʌjasiʈa	0	0.0
Phangduwali	87	sʌtasiʈa	sʌtsattaunannʌbbeʈa	1	0.6842105263157895
Phangduwali	88	ʌʈʰasiʈa	aʈʰaunannbbeʈa	1	0.6428571428571429
Phangduwali	89	unannʌbbeʈa	unantisʌjasiʈa	1	0.5
Phangduwali	90	nʌbbeʈa	tisʌjanʌbbisʌnʈʰiʈa	1	0.6842105263157895
Phangduwali	91	ekannʌbbeʈa	egʰanʌbbeʈa	1	0.2727272727272727
Phangduwali	92	bʌjanʌbbeʈa	bʌjannbbeʈa	1	0.09090909090909091
Phangduwali	93	trijannbbeʈa	trisʌjannʌbbeʈa	1	0.2
Phangduwali	94	tsʌurannbbeʈa	tsʌuhʌtanʌbbeʈa	1	0.26666666666666666
Phangduwali	95	pʌntsanʌbbeʈa	pʌtspʌisʌjannbbeʈa	1	0.4444444444444444
Phangduwali	96	tsʰʌjannʌbbeʈa	tsʰʌjannbbeʈa	1	0.07142857142857142
Phangduwali	97	sʌntannʌbbeʈa	sʌtsannbbeʈa	1	0.23076923076923078
Phangduwali	98	ʌnʈʰannbbeʈa	aʈʰaisʌjanʌbbeʈa	1	0.5
Phangduwali	99	unansʌjʈa	unʌbbeʈa	1	0.5555555555555556
Phom	01	hɯk	wok	1	0.6666666666666666
Phom	02	ɲi	ʧəmpɘɲi	1	0.7142857142857143
Phom	03	ʧəm	əlipɘʧəm	1	0.625
Phom	04	əli	ʃət	1	1.0
Phom	05	ŋa	ɲipɘŋa	1	0.6666666666666666
Phom	06	wok	ʧəmpɘwok	1	0.625
Phom	07	ɲət	ʧəmpɘɲət	1	0.625
Phom	08	ʃət	ʧəmpɘʃət	1	0.625
Phom	09	ʃʉ	ʧəmpɘʃʉ	1	0.7142857142857143
Phom	10	ən	ən	0	0.0
Phom	11	ənpɘhɯk	ənpɘhɯk	0	0.0
Phom	12	ənpɘɲi	ənpɘɲi	0	0.0
Phom	13	ənpɘʧəm	ənpɘʧəm	0	0.0
Phom	14	ənpɘəli	ənpɘəli	0	0.0
Phom	15	ənpɘŋa	ənpɘŋa	0	0.0
Phom	16	ənpɘwok	ənpɘwok	0	0.0
Phom	17	ənpɘɲət	ənpɘɲət	0	0.0
Phom	18	ənpɘʃət	ənpɘʃət	0	0.0
Phom	19	ənpɘʃʉ	ənpɘʃʉ	0	0.0
Phom	20	kokʰa	hapɘən	1	1.0
Phom	21	hapɘhɯk	hapɘhɯk	0	0.0
Phom	22	hapɘɲi	hapɘɲi	0	0.0
Phom	23	hapɘʧəm	hapɘʧəm	0	0.0
Phom	24	hapɘəli	hapɘəli	0	0.0
Phom	25	hapɘŋa	hapɘŋa	0	0.0
Phom	26	hapɘwok	hapɘwok	0	0.0
Phom	27	hapɘɲət	hapɘɲət	0	0.0
Phom	28	hapɘʃət	hapɘʃət	0	0.0
Phom	29	hapɘʃʉ	hapɘʃʉ	0	0.0
Phom	30	habɘən	habɘən	0	0.0
Phom	31	habɘənpɘhɯk	habɘənpɘhɯk	0	0.0
Phom	32	habɘənpɘɲi	habɘənpɘɲi	0	0.0
Phom	33	habɘənpɘʧəm	habɘənpɘʧəm	0	0.0
Phom	34	habɘənpɘəli	habɘənpɘəli	0	0.0
Phom	35	habɘənpɘŋa	habɘənpɘŋa	0	0.0
Phom	36	habɘənpɘwok	habɘənpɘwok	0	0.0
Phom	37	habɘənpɘɲət	habɘənpɘɲət	0	0.0
Phom	38	habɘənpɘʃət	habɘənpɘʃət	0	0.0
Phom	39	habɘənpɘʃʉ	habɘənpɘʃʉ	0	0.0
Phom	40	pɘɲi	pɘɲipɘən	1	0.5
Phom	41	pɘɲipɘhɯk	pɘɲipɘhɯk	0	0.0
Phom	42	pɘɲipɘɲi	pɘɲipɘɲi	0	0.0
Phom	43	pɘɲipɘʧəm	pɘɲipɘʧəm	0	0.0
Phom	44	pɘɲipɘəli	pɘɲipɘəli	0	0.0
Phom	45	pɘɲipɘŋa	pɘɲipɘŋa	0	0.0
Phom	46	pɘɲipɘwok	pɘɲipɘwok	0	0.0
Phom	47	pɘɲipɘɲət	pɘɲipɘɲət	0	0.0
Phom	48	pɘɲipɘʃət	pɘɲipɘʃət	0	0.0
Phom	49	pɘɲipɘʃʉ	pɘɲipɘʃʉ	0	0.0
Phom	50	pɘɲipɘən	pəɲipɘən	1	0.125
Phom	51	pɘɲipɘənpɘhɯk	pəɲipɘənpɘhɯk	1	0.07692307692307693
Phom	52	pɘɲipɘənpɘɲi	pəɲipɘənpɘɲi	1	0.08333333333333333
Phom	53	pɘɲipɘənpɘʧəm	pəɲipɘɲipɘənpəɲipɘən	1	0.5
Phom	54	pɘɲipɘənpɘəli	pəɲipɘənpɘəli	1	0.07692307692307693
Phom	55	pɘɲipɘənpɘŋa	pəɲipɘənpɘŋa	1	0.08333333333333333
Phom	56	pɘɲipɘənpɘwok	pəɲipɘənpɘwok	1	0.07692307692307693
Phom	57	pɘɲipɘənpɘɲət	pəɲipɘənpɘɲət	1	0.07692307692307693
Phom	58	pɘɲipɘənpɘʃət	pəɲipɘənpɘʃət	1	0.07692307692307693
Phom	59	pəɲipɘənpɘʃʉ	pɘɲipɘənpəʃʉ	1	0.16666666666666666
Phom	60	pəʧəm	kokʰa	1	1.0
Phom	61	pɘʧəmpɘhɯk	pɘʧəmpɘhɯk	0	0.0
Phom	62	pɘʧəmpɘɲi	pɘʧəmpɘɲi	0	0.0
Phom	63	pɘʧəmpɘʧəm	pɘʧəmpɘʧəm	0	0.0
Phom	64	pɘʧəmpɘəli	pɘʧəmpɘəli	0	0.0
Phom	65	pɘʧəmpɘŋa	pɘʧəmpɘŋa	0	0.0
Phom	66	pɘʧəmpɘwok	pɘʧəmpɘwok	0	0.0
Phom	67	pɘʧəmpɘɲət	pɘʧəmpɘɲət	0	0.0
Phom	68	pɘʧəmpɘʃət	pɘʧəmpɘʃət	0	0.0
Phom	69	pɘʧəmpɘʃʉ	pɘʧəmpɘʃʉ	0	0.0
Phom	70	pɘʧəmpɘən	pɘʧəmpɘən	0	0.0
Phom	71	pɘʧəmpɘənpɘhɯk	pəʧəmpɘənpɘhɯk	1	0.07142857142857142
Phom	72	pɘʧəmpɘənpɘɲi	pəʧəmpɘʧəmpɘən	1	0.35714285714285715
Phom	73	pɘʧəmpɘənpɘʧəm	pɘənpɘʧəmpɘʧəm	1	0.2857142857142857
Phom	74	pɘʧəmpɘənpɘəli	pɘʧəmpɘənpɘəli	0	0.0
Phom	75	pəʧəmpɘənpɘŋa	ŋa	1	0.8461538461538461
Phom	76	pɘʧəmpɘənpɘwok	pəʧəmpɘənpɘwok	1	0.07142857142857142
Phom	77	pɘʧəmpɘənpɘɲət	pəʧəmpɘʧəmpɘənpɘən	1	0.3888888888888889
Phom	78	pɘʧəmpɘənpɘʃət	pəʧəmpɘənpɘʃət	1	0.07142857142857142
Phom	79	pɘʧəmpɘənpɘʃʉ	pɘʧəmpɘənpəʃʉ	1	0.07692307692307693
Phom	80	pʉəli	pʉəlipɘəlipɘən	1	0.6428571428571429
Phom	81	pʉəlipɘhɯk	pʉəlipɘhɯk	0	0.0
Phom	82	pʉəlipɘɲi	pʉəlipɘɲi	0	0.0
Phom	83	pʉəlipɘʧəm	pʉəlipɘʧəm	0	0.0
Phom	84	pʉəlipɘəli	pʉəlipɘəli	0	0.0
Phom	85	pʉəlipɘŋa	pʉəlipɘŋa	0	0.0
Phom	86	pʉəlipɘwok	pʉəlipɘwok	0	0.0
Phom	87	pʉəlipɘɲət	pʉəlipɘɲət	0	0.0
Phom	88	pʉəlipɘʃət	pʉəlipɘʃət	0	0.0
Phom	89	pʉəlipɘʃʉ	pʉəlipɘʃʉ	0	0.0
Phom	90	pʉəlipɘən	pʉəlipɘən	0	0.0
Phom	91	pʉəlipɘənpɘhɯk	pʉəlipɘənpɘhɯk	0	0.0
Phom	92	pʉəlipɘənpɘɲi	pʉəlipɘənpɘɲi	0	0.0
Phom	93	pʉəlipɘənpɘʧəm	pʉəlipɘənpɘʧəm	0	0.0
Phom	94	pʉəlipɘənpɘəli	pʉəlipɘəlipɘən	1	0.2857142857142857
Phom	95	pʉəlipɘənpɘŋa	pʉəlipɘənpɘŋa	0	0.0
Phom	96	pʉəlipɘənpɘwok	pʉəlipɘənpɘwok	0	0.0
Phom	97	pʉəlipɘənpɘɲət	pʉəlipɘənpɘɲət	0	0.0
Phom	98	pʉəlipɘənpɘʃət	pʉəlipɘənpɘʃət	0	0.0
Phom	99	pʉəlipɘənpəʃʉ	pʉəlipɘənpɘʃʉ	1	0.07692307692307693
Pnar	01	ʋɪ	sən	1	1.0
Pnar	02	ɑ:r	sənpʰɑʊɑ:r	1	0.7
Pnar	03	le	sən	1	1.0
Pnar	04	so	pʰɑʊso	1	0.6666666666666666
Pnar	05	sən	pʰɑʊsən	1	0.5714285714285714
Pnar	06	ynru	sən	1	1.0
Pnar	07	njəʊ	sənpʰɑʊnjəʊ	1	0.6363636363636364
Pnar	08	pʰrɑ	sopʰrɑpʰrɑ	1	0.6
Pnar	09	kʰɪnɖe	sopʰɑʊkʰəʈkʰɪnɖepʰrɑ	1	0.7
Pnar	10	cɪpʰɑʊ	kʰəʈsopʰɑʊ	1	0.6
Pnar	11	kʰəʈʋɪ	cɪpʰɑʊʋɪ	1	0.625
Pnar	12	kʰəʈɑ:r	cɪpʰɑʊɑ:r	1	0.5555555555555556
Pnar	13	kʰəʈle	cɪpʰɑʊle	1	0.625
Pnar	14	kʰəʈso	cɪpʰɑʊso	1	0.625
Pnar	15	kʰəʈsən	cɪpʰɑʊsən	1	0.5555555555555556
Pnar	16	kʰəʈynru	cɪpʰɑʊynru	1	0.5
Pnar	17	kʰəʈnjəʊ	cɪpʰɑʊnjəʊ	1	0.5
Pnar	18	kʰəʈpʰrɑ	cɪpʰɑʊpʰrɑ	1	0.5
Pnar	19	kʰəʈkʰɪnɖe	cɪpʰɑʊkʰɪnɖe	1	0.4166666666666667
Pnar	20	ɑ:rpʰɑʊ	ɑ:rpʰɑʊ	0	0.0
Pnar	21	ɑ:rpʰɑʊʋɪ	ɑ:rpʰɑʊʋɪ	0	0.0
Pnar	22	ɑ:rpʰɑʊɑ:r	ɑ:rpʰɑʊɑ:r	0	0.0
Pnar	23	ɑ:rpʰɑʊle	ɑ:rpʰɑʊle	0	0.0
Pnar	24	ɑ:rpʰɑʊso	ɑ:rpʰɑʊso	0	0.0
Pnar	25	ɑ:rpʰɑʊsən	ɑ:rpʰɑʊsən	0	0.0
Pnar	26	ɑ:rpʰɑʊynru	ɑ:rpʰɑʊynru	0	0.0
Pnar	27	ɑ:rpʰɑʊnjəʊ	ɑ:rpʰɑʊnjəʊ	0	0.0
Pnar	28	ɑ:rpʰɑʊpʰrɑ	ɑ:rpʰɑʊpʰrɑ	0	0.0
Pnar	29	ɑ:rpʰɑʊkʰɪnɖe	ɑ:rpʰɑʊkʰɪnɖe	0	0.0
Pnar	30	lepʰɑʊ	lepʰɑʊ	0	0.0
Pnar	31	lepʰɑʊʋɪ	lepʰɑʊʋɪ	0	0.0
Pnar	32	lepʰɑʊɑ:r	lepʰɑʊɑ:r	0	0.0
Pnar	33	lepʰɑʊle	lepʰɑʊle	0	0.0
Pnar	34	lepʰɑʊso	lepʰɑʊso	0	0.0
Pnar	35	lepʰɑʊsən	lepʰɑʊsən	0	0.0
Pnar	36	lepʰɑʊynru	lepʰɑʊynru	0	0.0
Pnar	37	lepʰɑʊnjəʊ	lepʰɑʊnjəʊ	0	0.0
Pnar	38	lepʰɑʊpʰrɑ	lepʰɑʊpʰrɑ	0	0.0
Pnar	39	lepʰɑʊkʰɪnɖe	lepʰɑʊkʰɪnɖe	0	0.0
Pnar	40	sopʰɑʊ	sopʰɑʊ	0	0.0
Pnar	41	sopʰɑʊʋɪ	sopʰɑʊʋɪ	0	0.0
Pnar	42	sopʰɑʊɑ:r	sopʰɑʊɑ:r	0	0.0
Pnar	43	sopʰɑʊle	sopʰɑʊle	0	0.0
Pnar	44	sopʰɑʊso	sopʰɑʊso	0	0.0
Pnar	45	sopʰɑʊsən	sopʰɑʊsən	0	0.0
Pnar	46	sopʰɑʊynru	sopʰɑʊynru	0	0.0
Pnar	47	sopʰɑʊnjəʊ	sopʰɑʊnjəʊ	0	0.0
Pnar	48	sopʰɑʊpʰrɑ	pʰɑʊsopʰrɑ	1	0.4
Pnar	49	sopʰɑʊkʰɪnɖe	sopʰɑʊkʰɪnɖe	0	0.0
Pnar	50	sənpʰɑʊ	sənpʰɑʊ	0	0.0
Pnar	51	sənpʰɑʊʋɪ	sənpʰɑʊʋɪ	0	0.0
Pnar	52	sənpʰɑʊɑ:r	sənpʰɑʊɑ:r	0	0.0
Pnar	53	sənpʰɑʊle	sənpʰɑʊle	0	0.0
Pnar	54	sənpʰɑʊso	sənpʰɑʊso	0	0.0
Pnar	55	sənpʰɑʊsən	sənpʰɑʊsən	0	0.0
Pnar	56	sənpʰɑʊynru	sənpʰɑʊynru	0	0.0
Pnar	57	sənpʰɑʊnjəʊ	sənpʰɑʊnjəʊ	0	0.0
Pnar	58	sənpʰɑʊpʰrɑ	pʰɑʊsənpʰrɑ	1	0.5454545454545454
Pnar	59	sənpʰɑʊkʰɪnɖe	sənpʰɑʊkʰɪnɖe	0	0.0
Pnar	60	ynrupʰɑʊ	ynrupʰɑʊ	0	0.0
Pnar	61	ynrupʰɑʊʋɪ	ynrupʰɑʊʋɪ	0	0.0
Pnar	62	ynrupʰɑʊɑ:r	ynrupʰɑʊɑ:r	0	0.0
Pnar	63	ynrupʰɑʊle	ynrupʰɑʊle	0	0.0
Pnar	64	ynrupʰɑʊso	ynrupʰɑʊso	0	0.0
Pnar	65	ynrupʰɑʊsən	ynrupʰɑʊsən	0	0.0
Pnar	66	ynrupʰɑʊynru	ynrupʰɑʊynru	0	0.0
Pnar	67	ynrupʰɑʊnjəʊ	ynrupʰɑʊnjəʊ	0	0.0
Pnar	68	ynrupʰɑʊpʰrɑ	ynrupʰɑʊpʰrɑ	0	0.0
Pnar	69	ynrupʰɑʊkʰɪnɖe	ynrupʰɑʊkʰɪnɖe	0	0.0
Pnar	70	njəʊpʰɑʊ	njəʊpʰɑʊ	0	0.0
Pnar	71	njəʊpʰɑʊʋɪ	njəʊpʰɑʊʋɪ	0	0.0
Pnar	72	njəʊpʰɑʊɑ:r	njəʊpʰɑʊɑ:r	0	0.0
Pnar	73	njəʊpʰɑʊle	njəʊpʰɑʊle	0	0.0
Pnar	74	njəʊpʰɑʊso	njəʊpʰɑʊso	0	0.0
Pnar	75	njəʊpʰɑʊsən	njəʊpʰɑʊsən	0	0.0
Pnar	76	njəʊpʰɑʊynru	njəʊpʰɑʊynru	0	0.0
Pnar	77	njəʊpʰɑʊnjəʊ	njəʊpʰɑʊnjəʊ	0	0.0
Pnar	78	njəʊpʰɑʊpʰrɑ	njəʊpʰɑʊpʰrɑ	0	0.0
Pnar	79	njəʊpʰɑʊkʰɪnɖe	njəʊpʰɑʊkʰɪnɖe	0	0.0
Pnar	80	pʰrɑpʰɑʊ	pʰrɑpʰɑʊ	0	0.0
Pnar	81	pʰrɑpʰɑʊʋɪ	pʰrɑpʰɑʊʋɪ	0	0.0
Pnar	82	pʰrɑpʰɑʊɑ:r	pʰrɑpʰɑʊɑ:r	0	0.0
Pnar	83	pʰrɑpʰɑʊle	pʰrɑpʰɑʊle	0	0.0
Pnar	84	pʰrɑpʰɑʊso	pʰrɑpʰɑʊso	0	0.0
Pnar	85	pʰrɑpʰɑʊsən	pʰrɑpʰɑʊsən	0	0.0
Pnar	86	pʰrɑpʰɑʊynru	pʰrɑpʰɑʊynru	0	0.0
Pnar	87	pʰrɑpʰɑʊnjəʊ	pʰrɑpʰɑʊnjəʊ	0	0.0
Pnar	88	pʰrɑpʰɑʊpʰrɑ	pʰɑʊpʰrɑpʰrɑ	1	0.3333333333333333
Pnar	89	pʰrɑpʰɑʊkʰɪnɖe	pʰrɑpʰɑʊkʰɪnɖe	0	0.0
Pnar	90	kʰɪnɖepʰɑʊ	kʰɪnɖepʰɑʊ	0	0.0
Pnar	91	kʰɪnɖepʰɑʊʋɪ	kʰɪnɖepʰɑʊʋɪ	0	0.0
Pnar	92	kʰɪnɖepʰɑʊɑ:r	kʰɪnɖepʰɑʊɑ:r	0	0.0
Pnar	93	kʰɪnɖepʰɑʊle	kʰɪnɖepʰɑʊle	0	0.0
Pnar	94	kʰɪnɖepʰɑʊso	kʰɪnɖepʰɑʊso	0	0.0
Pnar	95	kʰɪnɖepʰɑʊsən	kʰɪnɖepʰɑʊsən	0	0.0
Pnar	96	kʰɪnɖepʰɑʊynru	kʰɪnɖepʰɑʊynru	0	0.0
Pnar	97	kʰɪnɖepʰɑʊnjəʊ	kʰɪnɖepʰɑʊnjəʊ	0	0.0
Pnar	98	kʰɪnɖepʰɑʊpʰrɑ	kʰɪnɖepʰɑʊpʰrɑ	0	0.0
Pnar	99	kʰɪnɖepʰɑʊkʰɪnɖe	kʰɪnɖepʰɑʊkʰɪnɖe	0	0.0
Pochuri	01	kəsɯ	kəsɯ	0	0.0
Pochuri	02	kəɲi	kəɲi	0	0.0
Pochuri	03	kəʧe	kəʧe	0	0.0
Pochuri	04	əmzɯ	toɹamzɯ	1	0.5714285714285714
Pochuri	05	məŋa	toɹamŋa	1	0.7142857142857143
Pochuri	06	toɹo	təɹəɹatoɹoɹoɹo	1	0.7142857142857143
Pochuri	07	təɹə	toɹatəɹəɹə	1	0.6
Pochuri	08	təze	təze	0	0.0
Pochuri	09	toku	kəɲekenətoku	1	0.6666666666666666
Pochuri	10	təɹake	təɹake	0	0.0
Pochuri	11	təɹaləke	təɹakenəkəsɯ	1	0.5
Pochuri	12	təɹakeɲi	təɹatəɹatəɹatəɹə	1	0.75
Pochuri	13	təɹakʧe	təɹatəɹatəɹatoɹo	1	0.75
Pochuri	14	təɹamzɯ	təɹatəɹatəɹatoɹo	1	0.75
Pochuri	15	təɹamŋa	təɹatəɹatəɹakeɲi	1	0.6875
Pochuri	16	təɹatoɹo	təɹatoɹo	0	0.0
Pochuri	17	təɹatəɹə	təɹatəɹə	0	0.0
Pochuri	18	təɹatəze	təɹatəze	0	0.0
Pochuri	19	təɹatoku	təɹatoku	0	0.0
Pochuri	20	ənkeke	ənke	1	0.3333333333333333
Pochuri	21	ənkenkəsɯ	ənkekenəkəsɯ	1	0.25
Pochuri	22	ənkenkəɲi	ənkekenəkəɲi	1	0.25
Pochuri	23	ənkenkəʧe	ənkenkəʧe	0	0.0
Pochuri	24	ənkenəmzɯ	ənkekenəəmzɯ	1	0.25
Pochuri	25	ənkenkenəməŋa	ənkekenəməŋa	1	0.07692307692307693
Pochuri	26	ənkekenətoɹo	ənkekenətoɹo	0	0.0
Pochuri	27	ənkentəɹə	ənkekenətəɹə	1	0.25
Pochuri	28	ənkenkenətəze	ənkekenətəze	1	0.07692307692307693
Pochuri	29	ənkenkenətoku	ənkekenətoku	1	0.07692307692307693
Pochuri	30	ʧaɹake	ʧaɹake	0	0.0
Pochuri	31	ʧaɹakenəkəsɯ	ʧaɹaləke	1	0.5
Pochuri	32	ʧaɹakenəkəɲi	ʧaɹakeɲi	1	0.3333333333333333
Pochuri	33	ʧaɹakenəkəʧe	ʧaɹakʧe	1	0.4166666666666667
Pochuri	34	ʧaɹakenəəmzɯ	ʧaɹakenəəmzɯ	0	0.0
