language	number	form	predicted	WER	PER
hoj	72	बत्तर	बार	1	0.6
hoj	73	तेतर	तर	1	0.5
hoj	74	चोतर	चोरांसी	1	0.7142857142857143
hoj	75	पचेतर	पेतर	1	0.2
hoj	76	छिनतर	छिनतर	0	0.0
hoj	77	सतनतर	सेतर	1	0.4
hoj	78	अठनतर	अड़ताईस	1	0.7142857142857143
hoj	79	गुन्यासी	गुणत्तर	1	0.75
hoj	80	अस्सी	सत्तर्यासी	1	0.7
hoj	81	ईक्यासी	इकरांसी	1	0.5714285714285714
hoj	82	बियासी	बारांसी	1	0.42857142857142855
hoj	83	तर्यासी	तीयासी	1	0.2857142857142857
hoj	84	चोरांसी	चोरांसी	0	0.0
hoj	85	पच्यांसी	पच्यासी	1	0.125
hoj	86	छियासी	छियांसी	1	0.14285714285714285
hoj	87	सत्यासी	सत्यांसी	1	0.125
hoj	88	अठ्यासी	अठनतर्यासी	1	0.3
hoj	89	नेवासी	नन्यासी	1	0.42857142857142855
hoj	90	नबँ	सत्तर्याणम	1	1.0
hoj	91	इकराणम	ईक्याणम	1	0.42857142857142855
hoj	92	बाणम	बाराणम	1	0.3333333333333333
hoj	93	तर्याणम	तीयाणम	1	0.2857142857142857
hoj	94	चोराणम	चोतर्याणम	1	0.3333333333333333
hoj	95	पच्याणम	पच्याणम	0	0.0
hoj	96	छिनम	छियाणम	1	0.5
hoj	97	सत्याणम	सत्याणम	0	0.0
hoj	98	अठ्याणम	अठ्याणम	0	0.0
hoj	99	नन्याणम	गुन्दराणम	1	0.4444444444444444
hrv	01	jedan	setjedan	1	0.375
hrv	02	dva	petdvan	1	0.5714285714285714
hrv	03	tri	tri	0	0.0
hrv	04	četiri	šesetčetiri	1	0.45454545454545453
hrv	05	pet	pet	0	0.0
hrv	06	šest	četšest	1	0.42857142857142855
hrv	07	sedam	devetsedam	1	0.5
hrv	08	osam	četosam	1	0.42857142857142855
hrv	09	devet	devet	0	0.0
hrv	10	deset	dvadevedevetnaest	1	0.7647058823529411
hrv	11	jedanaest	jedanaest	0	0.0
hrv	12	dvanaest	desnaest	1	0.25
hrv	13	trinaest	trinaest	0	0.0
hrv	14	četrnaest	četirinaest	1	0.18181818181818182
hrv	15	petnaest	petpetpedamnaesnaest	1	0.6
hrv	16	šesnaest	desetšest	1	0.4444444444444444
hrv	17	sedamnaest	setsetsedanaest	1	0.4666666666666667
hrv	18	osamnaest	desnaest	1	0.4444444444444444
hrv	19	devetnaest	devetdesnaest	1	0.23076923076923078
hrv	20	dvadeset	dvadeset	0	0.0
hrv	21	dvadesetjedan	dvadesetjedan	0	0.0
hrv	22	dvadesetdva	dvadesetdva	0	0.0
hrv	23	dvadesettri	dvadesettri	0	0.0
hrv	24	dvadesetčetiri	dvadesetčetiri	0	0.0
hrv	25	dvadesetpet	dvadesetpet	0	0.0
hrv	26	dvadesetšest	šesetdvadest	1	0.6666666666666666
hrv	27	dvadesetsedam	dvadesetsedam	0	0.0
hrv	28	dvadesetosam	dvadesetosam	0	0.0
hrv	29	dvadesetdevet	devetdvadeset	1	0.6153846153846154
hrv	30	trideset	trideset	0	0.0
hrv	31	tridesetjedan	tridesetjedan	0	0.0
hrv	32	tridesetdva	tridesetdvan	1	0.08333333333333333
hrv	33	tridesettri	tridesettri	0	0.0
hrv	34	tridesetčetiri	tridesetčetiri	0	0.0
hrv	35	tridesetpet	tridesetpet	0	0.0
hrv	36	tridesetšest	tridesetšest	0	0.0
hrv	37	tridesetsedam	tridesetsedam	0	0.0
hrv	38	tridesetosam	tridesetosam	0	0.0
hrv	39	tridesetdevet	tridevetdeset	1	0.15384615384615385
hrv	40	četrdeset	četrdeset	0	0.0
hrv	41	četrdesetjedan	četrdesetjedan	0	0.0
hrv	42	četrdesetdva	četrdesetdvan	1	0.07692307692307693
hrv	43	četrdesettri	čettrdesetri	1	0.16666666666666666
hrv	44	četrdesetčetiri	četrdesetiri	1	0.2
hrv	45	četrdesetpet	petrdeset	1	0.3333333333333333
hrv	46	četrdesetšest	četšesetrdest	1	0.3076923076923077
hrv	47	četrdesetsedam	četsetrdesedam	1	0.42857142857142855
hrv	48	četrdesetosam	četrdesetosam	0	0.0
hrv	49	četrdesetdevet	devetrdeset	1	0.5
hrv	50	pedeset	pedeset	0	0.0
hrv	51	pedesetjedan	pedesetjedan	0	0.0
hrv	52	pedesetdva	pedesetdvan	1	0.09090909090909091
hrv	53	pedesettri	pedesettri	0	0.0
hrv	54	pedesetčetiri	pedesetčetiri	0	0.0
hrv	55	pedesetpet	pedesetpet	0	0.0
hrv	56	pedesetšest	pedesetšest	0	0.0
hrv	57	pedesetsedam	pedesetsedam	0	0.0
hrv	58	pedesetosam	pedesetosam	0	0.0
hrv	59	pedesetdevet	pedevetdeset	1	0.16666666666666666
hrv	60	šezdeset	šezdeset	0	0.0
hrv	61	šezdesetjedan	šezdesetjedan	0	0.0
hrv	62	šezdesetdva	šezdesetdva	0	0.0
hrv	63	šezdesettri	šezdesettri	0	0.0
hrv	64	šezdesetčetiri	šezdesetčetiri	0	0.0
hrv	65	šezdesetpet	šezdesetpet	0	0.0
hrv	66	šezdesetšest	šezdesetšest	0	0.0
hrv	67	šezdesetsedam	šezdesetsedam	0	0.0
hrv	68	šezdesetosam	šezdesetosam	0	0.0
hrv	69	šezdesetdevet	šezdevetdeset	1	0.15384615384615385
hrv	70	sedamdeset	sedamdeset	0	0.0
hrv	71	sedamdesetjedan	sedamdesetjedan	0	0.0
hrv	72	sedamdesetdva	sedamdesetdva	0	0.0
hrv	73	sedamdesettri	sedamdesettri	0	0.0
hrv	74	sedamdesetčetiri	sedamdesetčetiri	0	0.0
hrv	75	sedamdesetpet	sedamdesetpet	0	0.0
hrv	76	sedamdesetšest	sedamdesetšest	0	0.0
hrv	77	sedamdesetsedam	setsedamdesedam	1	0.4
hrv	78	sedamdesetosam	sedamdesetosam	0	0.0
hrv	79	sedamdesetdevet	sedamdevetdeset	1	0.13333333333333333
hrv	80	osamdeset	osamdeset	0	0.0
hrv	81	osamdesetjedan	osamdesetjedan	0	0.0
hrv	82	osamdesetdva	osamdesetdva	0	0.0
hrv	83	osamdesettri	osamdesettri	0	0.0
hrv	84	osamdesetčetiri	osamdesetčetiri	0	0.0
hrv	85	osamdesetpet	osamdesetpet	0	0.0
hrv	86	osamdesetšest	osamdesetšest	0	0.0
hrv	87	osamdesetsedam	osamdesetsedam	0	0.0
hrv	88	osamdesetosam	osamdesetosam	0	0.0
hrv	89	osamdesetdevet	osamdevetdeset	1	0.14285714285714285
hrv	90	devedeset	devedeset	0	0.0
hrv	91	devedesetjedan	jedevedanaest	1	0.7142857142857143
hrv	92	devedesetdva	devedesetdvan	1	0.07692307692307693
hrv	93	devedesettri	devedesettri	0	0.0
hrv	94	devedesetčetiri	devedesetčetiri	0	0.0
hrv	95	devedesetpet	devedesetpet	0	0.0
hrv	96	devedesetšest	šesetdevedest	1	0.46153846153846156
hrv	97	devedesetsedam	devedesetsedam	0	0.0
hrv	98	devedesetosam	devedesetosam	0	0.0
hrv	99	devedesetdevet	desetdevedevet	1	0.2857142857142857
hun	01	egy	kilenegy	1	0.625
hun	02	kettő	hatvenckettő	1	0.5833333333333334
hun	03	három	nyolcvenchárom	1	0.6428571428571429
hun	04	négy	kilennégy	1	0.5555555555555556
hun	05	öt	ketvenöt	1	0.75
hun	06	hat	kilenhat	1	0.625
hun	07	hét	nyolcvenchét	1	0.75
hun	08	nyolc	kilennyolc	1	0.5
hun	09	kilenc	négyvenckilenckilenc	1	0.7
hun	10	tíz	tizen	1	0.6
hun	11	tizenegy	tizenegy	0	0.0
hun	12	tizenkettő	tizenkettő	0	0.0
hun	13	tizenhárom	tizenhárom	0	0.0
hun	14	tizennégy	tizennégy	0	0.0
hun	15	tizenöt	tizenöt	0	0.0
hun	16	tizenhat	tizenhat	0	0.0
hun	17	tizenhét	tizenhét	0	0.0
hun	18	tizennyolc	tizennyolc	0	0.0
hun	19	tizenkilenc	tizenkilenc	0	0.0
hun	20	húsz	huszonnyolcvenc	1	0.8
hun	21	huszonegy	húszonhatvencegy	1	0.5
hun	22	huszonkettő	húszonhatvenckettő	1	0.4444444444444444
hun	23	huszonhárom	huszonhárom	0	0.0
hun	24	huszonnégy	húszonkilennégy	1	0.4
hun	25	huszonöt	húszonhatvencöt	1	0.5333333333333333
hun	26	huszonhat	húszonkilenhat	1	0.42857142857142855
hun	27	huszonhét	huszonhét	0	0.0
hun	28	huszonnyolc	húszonkilennyolc	1	0.375
hun	29	huszonkilenc	húszonnégyvenckilenc	1	0.45
hun	30	harminc	harminckilen	1	0.4166666666666667
hun	31	harmincegy	harminckilenegy	1	0.3333333333333333
hun	32	harminckettő	harminchatvenkettő	1	0.3333333333333333
hun	33	harminchárom	harminckilenhárom	1	0.29411764705882354
hun	34	harmincnégy	harminckilennégy	1	0.3125
hun	35	harmincöt	harminckilenöt	1	0.35714285714285715
hun	36	harminchat	harmincnyolcvenhat	1	0.4444444444444444
hun	37	harminchét	harminckilenhét	1	0.3333333333333333
hun	38	harmincnyolc	harminckilennyolc	1	0.29411764705882354
hun	39	harminckilenc	kilencharminc	1	0.7692307692307693
hun	40	negyven	negyven	0	0.0
hun	41	negyvenegy	negyvenegy	0	0.0
hun	42	negyvenkettő	negyvenkettő	0	0.0
hun	43	negyvenhárom	negyvenhárom	0	0.0
hun	44	negyvennégy	negyvennégy	0	0.0
hun	45	negyvenöt	negyvenöt	0	0.0
hun	46	negyvenhat	negyvenhat	0	0.0
hun	47	negyvenhét	negyvenhét	0	0.0
hun	48	negyvennyolc	negyvennyolc	0	0.0
hun	49	negyvenkilenc	negyvenkilenc	0	0.0
hun	50	ötven	ötven	0	0.0
hun	51	ötvenegy	ötvenegy	0	0.0
hun	52	ötvenkettő	ötvenkettő	0	0.0
hun	53	ötvenhárom	ötvenhárom	0	0.0
hun	54	ötvennégy	ötvennégy	0	0.0
hun	55	ötvenöt	ötvenöt	0	0.0
hun	56	ötvenhat	ötvenhat	0	0.0
hun	57	ötvenhét	ötvenhét	0	0.0
hun	58	ötvennyolc	ötvennyolc	0	0.0
hun	59	ötvenkilenc	ötvenkilenc	0	0.0
hun	60	hatvan	hatvanhatven	1	0.5
hun	61	hatvanegy	hatvanhatvencegy	1	0.4375
hun	62	hatvankettő	hatvankettő	0	0.0
hun	63	hatvanhárom	hatvanhárom	0	0.0
hun	64	hatvannégy	hatvannégy	0	0.0
hun	65	hatvanöt	hatvankilenöt	1	0.38461538461538464
hun	66	hatvanhat	hatvanhat	0	0.0
hun	67	hatvanhét	hatvanhét	0	0.0
hun	68	hatvannyolc	hatvannyolc	0	0.0
hun	69	hatvankilenc	hatvankilenc	0	0.0
hun	70	hetven	hetven	0	0.0
hun	71	hetvenegy	hetvenegy	0	0.0
hun	72	hetvenkettő	hetvenkettő	0	0.0
hun	73	hetvenhárom	hetvenhárom	0	0.0
hun	74	hetvennégy	hetvennégy	0	0.0
hun	75	hetvenöt	hetvenöt	0	0.0
hun	76	hetvenhat	hetvenhat	0	0.0
hun	77	hetvenhét	hetvenhét	0	0.0
hun	78	hetvennyolc	hetvennyolc	0	0.0
hun	79	hetvenkilenc	hetvenkilenc	0	0.0
hun	80	nyolcvan	nyolcvannyolcvenc	1	0.5294117647058824
hun	81	nyolcvanegy	nyolcvankilenegy	1	0.3125
hun	82	nyolcvankettő	nyolcvankettő	0	0.0
hun	83	nyolcvanhárom	nyolcvanhárom	0	0.0
hun	84	nyolcvannégy	nyolcvannégy	0	0.0
hun	85	nyolcvanöt	nyolcvankilenöt	1	0.3333333333333333
hun	86	nyolcvanhat	nyolcvanhat	0	0.0
hun	87	nyolcvanhét	nyolcvanhét	0	0.0
hun	88	nyolcvannyolc	nyolcvannyolc	0	0.0
hun	89	nyolcvankilenc	nyolcvankilenc	0	0.0
hun	90	kilencven	kilencven	0	0.0
hun	91	kilencvenegy	kilencvenegy	0	0.0
hun	92	kilencvenkettő	kilencvenkettő	0	0.0
hun	93	kilencvenhárom	kilencvenhárom	0	0.0
hun	94	kilencvennégy	kilencvennégy	0	0.0
hun	95	kilencvenöt	kilencvenöt	0	0.0
hun	96	kilencvenhat	kilencvenhat	0	0.0
hun	97	kilencvenhét	kilencvenhét	0	0.0
hun	98	kilencvennyolc	kilencvennyolc	0	0.0
hun	99	kilencvenkilenc	kilenkilencvenc	1	0.4
hye	01	մեկ	յոթանմեկ	1	0.625
hye	02	երկու	երկու	0	0.0
hye	03	երեք	երեք	0	0.0
hye	04	չորս	ու	1	0.75
hye	05	հինգ	ինգ	1	0.25
hye	06	վեց	յոթանվեց	1	0.625
hye	07	յոթ	ունյոթ	1	0.5
hye	08	ութ	երկունունութ	1	0.75
hye	09	ինը	հինը	1	0.25
hye	10	տաս	տասուն	1	0.5
hye	11	տասնմեկ	տասնունմեկ	1	0.3
hye	12	տասներկու	երկութսու	1	0.7777777777777778
hye	13	տասներեք	տասնյոթաներեք	1	0.38461538461538464
hye	14	տասնչորս	տասներեք	1	0.5
hye	15	տասնհինգ	տասնմեկ	1	0.5
hye	16	տասնվեց	վեց	1	0.5714285714285714
hye	17	տասնյոթ	յոթանյոթ	1	0.5
hye	18	տասնութ	տասներկութ	1	0.3
hye	19	տասնինը	տասներեք	1	0.5
hye	20	քսան	քսաներկուն	1	0.6
hye	21	քսանմեկ	քսանունմեկ	1	0.3
hye	22	քսաներկու	քառասներկու	1	0.2727272727272727
hye	23	քսաներեք	քսաներեք	0	0.0
hye	24	քսանչորս	քառասնչորս	1	0.3
hye	25	քսանհինգ	քսաներկունհինգ	1	0.42857142857142855
hye	26	քսանվեց	քսաներկու	1	0.5555555555555556
hye	27	քսանյոթ	քսանինգ	1	0.42857142857142855
hye	28	քսանութ	քսաներկութ	1	0.3
hye	29	քսանինը	ինը	1	0.5714285714285714
hye	30	երեսուն	երեսուն	0	0.0
hye	31	երեսունմեկ	երեսունմեկ	0	0.0
hye	32	երեսուներկու	երեսուներկու	0	0.0
hye	33	երեսուներեք	երեսուներեք	0	0.0
hye	34	երեսունչորս	երեսունչորս	0	0.0
hye	35	երեսունհինգ	երեսունհինգ	0	0.0
hye	36	երեսունվեց	երեսունվեց	0	0.0
hye	37	երեսունյոթ	երեսունյոթ	0	0.0
hye	38	երեսունութ	ուներեսութ	1	0.6
hye	39	երեսունինը	երեսունինը	0	0.0
hye	40	քառասուն	քառասուն	0	0.0
hye	41	քառասունմեկ	քառասունմեկ	0	0.0
hye	42	քառասուներկու	քառասուներկու	0	0.0
hye	43	քառասուներեք	քառասուներեք	0	0.0
hye	44	քառասունչորս	քառասունչորս	0	0.0
hye	45	քառասունհինգ	քառասունհինգ	0	0.0
hye	46	քառասունվեց	քառասունվեց	0	0.0
hye	47	քառասունյոթ	քառասունյոթ	0	0.0
hye	48	քառասունութ	քառասունութ	0	0.0
hye	49	քառասունինը	քառասունինը	0	0.0
hye	50	հիսուն	հիսուն	0	0.0
hye	51	հիսունմեկ	հիսունմեկ	0	0.0
hye	52	հիսուներկու	հիսուներկու	0	0.0
hye	53	հիսուներեք	հիսուներեք	0	0.0
hye	54	հիսունչորս	հիսունչորս	0	0.0
hye	55	հիսունհինգ	հիսունհինգ	0	0.0
hye	56	հիսունվեց	հիսունվեց	0	0.0
hye	57	հիսունյոթ	հիսունյոթ	0	0.0
hye	58	հիսունութ	հիսունութ	0	0.0
hye	59	հիսունինը	հիսունինը	0	0.0
hye	60	վաթսուն	վաթսուն	0	0.0
hye	61	վաթսունմեկ	վաթսունմեկ	0	0.0
hye	62	վաթսուներկու	վաթսուներկու	0	0.0
hye	63	վաթսուներեք	վաթսուներեք	0	0.0
hye	64	վաթսունչորս	վաթսունչորս	0	0.0
hye	65	վաթսունհինգ	վաթսունհինգ	0	0.0
hye	66	վաթսունվեց	վաթսունվեց	0	0.0
hye	67	վաթսունյոթ	վաթսունյոթ	0	0.0
hye	68	վաթսունութ	վաթսունութ	0	0.0
hye	69	վաթսունինը	վաթսունինը	0	0.0
hye	70	յոթանասուն	յոթանասուն	0	0.0
hye	71	յոթանասունմեկ	յոթանասունմեկ	0	0.0
hye	72	յոթանասուներկու	յոթանասուներկու	0	0.0
hye	73	յոթանասուներեք	յոթանասուներեք	0	0.0
hye	74	յոթանասունչորս	յոթանասունչորս	0	0.0
hye	75	յոթանասունհինգ	յոթանասունհինգ	0	0.0
hye	76	յոթանասունվեց	յոթանասունվեց	0	0.0
hye	77	յոթանասունյոթ	յոթանասունյոթ	0	0.0
hye	78	յոթանասունութ	յոթանասունութ	0	0.0
hye	79	յոթանասունինը	յոթանասունինը	0	0.0
hye	80	ութսուն	ութսուն	0	0.0
hye	81	ութսունմեկ	ութսունմեկ	0	0.0
hye	82	ութսուներկու	ուներկուներկուներկու	1	0.5
hye	83	ութսուներեք	ութսուներեք	0	0.0
hye	84	ութսունչորս	ութսունչորս	0	0.0
hye	85	ութսունհինգ	ութսունհինգ	0	0.0
hye	86	ութսունվեց	ութսունվեց	0	0.0
hye	87	ութսունյոթ	ութսունյոթ	0	0.0
hye	88	ութսունութ	ունութսութ	1	0.4
hye	89	ութսունինը	ութսունինը	0	0.0
hye	90	իննսուն	իննսուն	0	0.0
hye	91	իննսունմեկ	իննսունմեկ	0	0.0
hye	92	իննսուներկու	իննսուներկու	0	0.0
hye	93	իննսուներեք	իննսուներեք	0	0.0
hye	94	իննսունչորս	իննսունչորս	0	0.0
hye	95	իննսունհինգ	իննսունհինգ	0	0.0
hye	96	իննսունվեց	իննսունվեց	0	0.0
hye	97	իննսունյոթ	իննսունյոթ	0	0.0
hye	98	իննսունութ	իննսունութ	0	0.0
hye	99	իննսունինը	իննսունինը	0	0.0
ibo	01	otu	asatọnaotu	1	0.7
ibo	02	abụọ	asaabụọ	1	0.42857142857142855
ibo	03	atọ	asaatọ	1	0.5
ibo	04	anọ	asaanọ	1	0.5
ibo	05	ise	anaise	1	0.5
ibo	06	isii	asatọnaisii	1	0.6363636363636364
ibo	07	asaa	asaa	0	0.0
ibo	08	asato	ito	1	0.6
ibo	09	itoolu	asatoolunaitoolu	1	0.625
ibo	10	iri	irinaa	1	0.5
ibo	11	irinaotu	irinaotu	0	0.0
ibo	12	irinaabụọ	irinaabụọ	0	0.0
ibo	13	irinaatọ	irinaatọ	0	0.0
ibo	14	irinaanọ	irinaanọ	0	0.0
ibo	15	irinaise	irinaise	0	0.0
ibo	16	irinaisii	irinaisii	0	0.0
ibo	17	irinaasaa	irinaasaa	0	0.0
ibo	18	irinaasato	irinaasato	0	0.0
ibo	19	irinaitoolu	irinaitoolu	0	0.0
ibo	20	iriabụọ	iriabụọ	0	0.0
ibo	21	iriabụọnaotu	iriabụọnaotu	0	0.0
ibo	22	iriabụọnaabụọ	iriabụọnaabụọ	0	0.0
ibo	23	iriabụọnaatọ	iriabụọnaatọ	0	0.0
ibo	24	iriabụọnaanọ	iriabụọnaanọ	0	0.0
ibo	25	iriabụọnaise	iriabụọnaise	0	0.0
ibo	26	iriabụọnaisii	iriabụọnaisii	0	0.0
ibo	27	iriabụọnaasaa	iriabụọnaasaa	0	0.0
ibo	28	iriabụọnaasato	iriabụọnaasato	0	0.0
ibo	29	iriabụọnaitoolu	iriabụọnaitoolu	0	0.0
ibo	30	iriatọ	iriatoolu	1	0.4444444444444444
ibo	31	iriatọnaotu	iriatọnaotu	0	0.0
ibo	32	iriatọnaabụọ	iriatọnaabụọ	0	0.0
ibo	33	iriatọnaatọ	iriatọnaatọ	0	0.0
ibo	34	iriatọnaanọ	iriatọnaanọ	0	0.0
ibo	35	iriatọnaise	iriatọnaise	0	0.0
ibo	36	iriatọnaisii	iriatọnaisii	0	0.0
ibo	37	iriatọnaasaa	iriatọnaasaa	0	0.0
ibo	38	iriatọnaasato	iriatọnaasato	0	0.0
ibo	39	iriatọnaitoolu	iriatọnaitoolu	0	0.0
ibo	40	irianọ	irianọ	0	0.0
ibo	41	irianọnaotu	irianọnaotu	0	0.0
ibo	42	irianọnaabụọ	irianọnaabụọ	0	0.0
ibo	43	irianọnaatọ	irianọnaatọ	0	0.0
ibo	44	irianọnaanọ	irianọnaanọ	0	0.0
ibo	45	irianọnaise	irianọnaise	0	0.0
ibo	46	irianọnaisii	irianọnaisii	0	0.0
ibo	47	irianọnaasaa	irianọnaasaa	0	0.0
ibo	48	irianọnaasato	irianọnaasato	0	0.0
ibo	49	irianọnaitoolu	irianọnaitoolu	0	0.0
ibo	50	iriise	iriisenaa	1	0.3333333333333333
ibo	51	iriisenaotu	iriisenaotu	0	0.0
ibo	52	iriisenaabụọ	iriisenaabụọ	0	0.0
ibo	53	iriisenaatọ	iriisenaatọ	0	0.0
ibo	54	iriisenaanọ	iriisenaanọ	0	0.0
ibo	55	iriisenaise	iriisenaise	0	0.0
ibo	56	iriisenaisii	iriisenaisii	0	0.0
ibo	57	iriisenaasaa	iriisenaasaa	0	0.0
ibo	58	iriisenaasato	iriisenaasato	0	0.0
ibo	59	iriisenaitoolu	iriisenaitoolu	0	0.0
ibo	60	iriisii	iriisiinaa	1	0.3
ibo	61	iriisiinaotu	iriisiinaotu	0	0.0
ibo	62	iriisiinaabụọ	iriisiinaabụọ	0	0.0
ibo	63	iriisiinaatọ	iriisiinaatọ	0	0.0
ibo	64	iriisiinaanọ	iriisiinaanọ	0	0.0
ibo	65	iriisiinaise	iriinaisiise	1	0.3333333333333333
ibo	66	iriisiinaisii	irinaisiisiisiisii	1	0.3888888888888889
ibo	67	iriisiinaasaa	iriisiinaasaa	0	0.0
ibo	68	iriisiinaasato	iriisiinaasato	0	0.0
ibo	69	iriisiinaitoolu	iriisiinaitoolu	0	0.0
ibo	70	iriasaa	iriasatoolu	1	0.45454545454545453
ibo	71	iriasaanaotu	iriasaanaotu	0	0.0
ibo	72	iriasaanaabụọ	iriasaanaabụọ	0	0.0
ibo	73	iriasaanaatọ	iriasaanaatọ	0	0.0
ibo	74	iriasaanaanọ	iriasaanaanọ	0	0.0
ibo	75	iriasaanaise	iriasaanaise	0	0.0
ibo	76	iriasaanaisii	iriasaanaisii	0	0.0
ibo	77	iriasaanaasaa	iriasatọnaasaasaa	1	0.29411764705882354
ibo	78	iriasaanaasato	iriasaanaasato	0	0.0
ibo	79	iriasaanaitoolu	iriasaanaitoolu	0	0.0
ibo	80	iriasato	iriasatonaa	1	0.2727272727272727
ibo	81	iriasatonaotu	iriasatonaotu	0	0.0
ibo	82	iriasatonaabụọ	iriasatonaabụọ	0	0.0
ibo	83	iriasatonaatọ	iriasatonaatọ	0	0.0
ibo	84	iriasatonaanọ	iriasatonaanọ	0	0.0
ibo	85	iriasatonaise	iriasatonaise	0	0.0
ibo	86	iriasatonaisii	iriasatonaisii	0	0.0
ibo	87	iriasatonaasaa	iriasatonaasaa	0	0.0
ibo	88	iriasatonaasato	iriasatonaasato	0	0.0
ibo	89	iriasatonaitoolu	iriasatonaitoolu	0	0.0
ibo	90	iriitoolu	iriito	1	0.3333333333333333
ibo	91	iriitoolunaotu	iriitoolunaotu	0	0.0
ibo	92	iriitoolunaabụọ	iriitoolunaabụọ	0	0.0
ibo	93	iriitoolunaatọ	iriitoolunaatọ	0	0.0
ibo	94	iriitoolunaanọ	iriitoolunaanọ	0	0.0
ibo	95	iriitoolunaise	iriitoolunaise	0	0.0
ibo	96	iriitoolunaisii	iriitoolunaisii	0	0.0
ibo	97	iriitoolunaasaa	iriitoolunaasaa	0	0.0
ibo	98	iriitoolunaasato	iriitoolunaasato	0	0.0
ibo	99	iriitoolunaitoolu	iriitoolunaitoolu	0	0.0
ilo	01	maysa	limaysa	1	0.2857142857142857
ilo	02	dua	ma	1	0.6666666666666666
ilo	03	tallo	limaysa	1	0.8571428571428571
ilo	04	uppat	waloketuppat	1	0.5833333333333334
ilo	05	lima	waloketlima	1	0.6363636363636364
ilo	06	innem	limaysa	1	0.8571428571428571
ilo	07	pito	talloketpito	1	0.6666666666666666
ilo	08	walo	uppatpuloketwallo	1	0.7647058823529411
ilo	09	siam	limaysa	1	0.7142857142857143
ilo	10	pulo	pulo	0	0.0
ilo	11	puloketmaysa	puloketmaysa	0	0.0
ilo	12	puloketdua	puloketdua	0	0.0
ilo	13	pulokettallo	pulokettallo	0	0.0
ilo	14	puloketuppat	puloketuppat	0	0.0
ilo	15	puloketlima	puloketlima	0	0.0
ilo	16	puloketinnem	puloketinnem	0	0.0
ilo	17	puloketpito	puloketpito	0	0.0
ilo	18	puloketwalo	puloketwalo	0	0.0
ilo	19	puloketsiam	puloketsiam	0	0.0
ilo	20	duapulo	duapulo	0	0.0
ilo	21	duapuloketmaysa	duapuloketmaysa	0	0.0
ilo	22	duapuloketdua	duapuloketdua	0	0.0
ilo	23	duapulokettallo	duapulokettallo	0	0.0
ilo	24	duapuloketuppat	duapuloketuppat	0	0.0
ilo	25	duapuloketlima	duapuloketlima	0	0.0
ilo	26	duapuloketinnem	duapuloketinnem	0	0.0
ilo	27	duapuloketpito	duapuloketpito	0	0.0
ilo	28	duapuloketwalo	duapuloketwalo	0	0.0
ilo	29	duapuloketsiam	duapuloketsiam	0	0.0
ilo	30	tallopulo	talopulo	1	0.1111111111111111
ilo	31	tallopuloketmaysa	talopuloketmaysa	1	0.058823529411764705
ilo	32	tallopuloketdua	talopuloketdua	1	0.06666666666666667
ilo	33	tallopulokettallo	tallopulo	1	0.47058823529411764
ilo	34	tallopuloketuppat	talopuloketuppat	1	0.058823529411764705
ilo	35	tallopuloketlima	talopuloketlima	1	0.0625
ilo	36	tallopuloketinnem	talopuloketinnem	1	0.058823529411764705
ilo	37	tallopuloketpito	talopuloketpito	1	0.0625
ilo	38	tallopuloketwalo	talo	1	0.75
ilo	39	tallopuloketsiam	talopuloketsiam	1	0.0625
ilo	40	uppatpulo	uppatpulo	0	0.0
ilo	41	uppatpuloketmaysa	uppatpuloketmaysa	0	0.0
ilo	42	uppatpuloketdua	uppatpuloketdua	0	0.0
ilo	43	uppatpulokettallo	uppatpulokettallo	0	0.0
ilo	44	uppatpuloketuppat	uppatpuloketuppat	0	0.0
ilo	45	uppatpuloketlima	uppatpuloketlima	0	0.0
ilo	46	uppatpuloketinnem	uppatpuloketinnem	0	0.0
ilo	47	uppatpuloketpito	uppatpuloketpito	0	0.0
ilo	48	uppatpuloketwalo	uppatpuloketwalo	0	0.0
ilo	49	uppatpuloketsiam	uppatpuloketsiam	0	0.0
ilo	50	limapulo	limapulo	0	0.0
ilo	51	limapuloketmaysa	limapuloketmaysa	0	0.0
ilo	52	limapuloketdua	limapuloketdua	0	0.0
ilo	53	limapulokettallo	limapulokettallo	0	0.0
ilo	54	limapuloketuppat	limapuloketuppat	0	0.0
ilo	55	limapuloketlima	limapuloketlima	0	0.0
ilo	56	limapuloketinnem	limapuloketinnem	0	0.0
ilo	57	limapuloketpito	limapuloketpito	0	0.0
ilo	58	limapuloketwalo	limapuloketwalo	0	0.0
ilo	59	limapuloketsiam	limapuloketsiam	0	0.0
ilo	60	innempulo	innempulo	0	0.0
ilo	61	innempuloketmaysa	innempuloketmaysa	0	0.0
ilo	62	innempuloketdua	innempuloketdua	0	0.0
ilo	63	innempulokettallo	innempulokettallo	0	0.0
ilo	64	innempuloketuppat	innempuloketuppat	0	0.0
ilo	65	innempuloketlima	innempuloketlima	0	0.0
ilo	66	innempuloketinnem	innempuloketinnem	0	0.0
ilo	67	innempuloketpito	innempuloketpito	0	0.0
ilo	68	innempuloketwalo	innempuloketwalo	0	0.0
ilo	69	innempuloketsiam	innempuloketsiam	0	0.0
ilo	70	pitopulo	pitopulo	0	0.0
ilo	71	pitopuloketmaysa	pitopuloketmaysa	0	0.0
ilo	72	pitopuloketdua	pitopuloketdua	0	0.0
ilo	73	pitopulokettallo	pitopulokettallo	0	0.0
